Hip,7,-7.24,2.23
Kne,-5.52,-8.86,-0.63
Ank,0.63,-9.81,0.33
Hip,6.78,-5.94,4.25
Kne,-5.52,-8.86,-0.63
Ank,0.63,-9.81,0.33
Hip,6.78,-5.94,4.25
Kne,-3.65,-9.11,-0.83
Ank,0.56,-9.72,0.2
Hip,6.78,-5.94,4.25
Kne,-3.65,-9.11,-0.83
Ank,0.56,-9.72,0.2
Hip,6.78,-5.94,4.25
Kne,-3.65,-9.11,-0.83
Ank,0.56,-9.72,0.2
Hip,8.15,-6,2.34
Kne,-3.65,-9.11,-0.83
Ank,0.56,-9.72,0.2
Hip,8.15,-6,2.34
Kne,-3.4,-9.51,-0.91
Ank,0.55,-9.78,0.4
Hip,8.15,-6,2.34
Kne,-3.4,-9.51,-0.91
Ank,0.55,-9.78,0.4
Hip,8.15,-6,2.34
Kne,-3.4,-9.51,-0.91
Ank,0.55,-9.78,0.4
Hip,7.77,-4.31,3.02
Kne,-3.4,-9.51,-0.91
Ank,0.55,-9.78,0.4
Hip,7.77,-4.31,3.02
Kne,-3.63,-9.38,-1.14
Ank,0.53,-9.82,0.4
Hip,7.77,-4.31,3.02
Kne,-3.63,-9.38,-1.14
Ank,0.53,-9.82,0.4
Hip,7.77,-4.31,3.02
Kne,-3.63,-9.38,-1.14
Ank,0.53,-9.82,0.4
Hip,8.3,-4.66,2.55
Kne,-3.63,-9.38,-1.14
Ank,0.53,-9.82,0.4
Hip,8.3,-4.66,2.55
Kne,-3.6,-8.78,-2.16
Ank,0.64,-9.95,0.64
Hip,8.3,-4.66,2.55
Kne,-3.6,-8.78,-2.16
Ank,0.64,-9.95,0.64
Hip,8.3,-4.66,2.55
Kne,-3.6,-8.78,-2.16
Ank,0.64,-9.95,0.64
Hip,8.59,-4.93,3.51
Kne,-3.6,-8.78,-2.16
Ank,0.64,-9.95,0.64
Hip,8.59,-4.93,3.51
Kne,-3.9,-9.49,-1.75
Ank,0.63,-9.87,0.58
Hip,8.59,-4.93,3.51
Kne,-3.9,-9.49,-1.75
Ank,0.63,-9.87,0.58
Hip,8.59,-4.93,3.51
Kne,-3.9,-9.49,-1.75
Ank,0.63,-9.87,0.58
Hip,9.08,-4.44,2.71
Kne,-3.9,-9.49,-1.75
Ank,0.63,-9.87,0.58
Hip,9.08,-4.44,2.71
Kne,-3.77,-8.82,-1.49
Ank,0.67,-9.95,0.67
Hip,9.08,-4.44,2.71
Kne,-3.77,-8.82,-1.49
Ank,0.67,-9.95,0.67
Hip,9.08,-4.44,2.71
Kne,-3.77,-8.82,-1.49
Ank,0.67,-9.95,0.67
Hip,10.37,-4.9,2.87
Kne,-3.77,-8.82,-1.49
Ank,0.67,-9.95,0.67
Hip,10.37,-4.9,2.87
Kne,-3.37,-9.26,-3.18
Ank,0.69,-9.75,0.42
Hip,10.37,-4.9,2.87
Kne,-3.37,-9.26,-3.18
Ank,0.69,-9.75,0.42
Hip,10.37,-4.9,2.87
Kne,-3.37,-9.26,-3.18
Ank,0.69,-9.75,0.42
Hip,9.93,-4.74,2.57
Kne,-3.37,-9.26,-3.18
Ank,0.69,-9.75,0.42
Hip,9.93,-4.74,2.57
Kne,-3.7,-8.82,-3.07
Ank,0.65,-9.88,0.65
Hip,9.93,-4.74,2.57
Kne,-3.7,-8.82,-3.07
Ank,0.65,-9.88,0.65
Hip,9.93,-4.74,2.57
Kne,-3.7,-8.82,-3.07
Ank,0.65,-9.88,0.65
Hip,11.46,-4.77,3.4
Kne,-3.7,-8.82,-3.07
Ank,0.65,-9.88,0.65
Hip,11.46,-4.77,3.4
Kne,-4.36,-9.38,-2.21
Ank,0.47,-9.77,0.6
Hip,11.46,-4.77,3.4
Kne,-4.36,-9.38,-2.21
Ank,0.47,-9.77,0.6
Hip,11.46,-4.77,3.4
Kne,-4.36,-9.38,-2.21
Ank,0.47,-9.77,0.6
Hip,8.92,-7.22,4
Kne,-4.36,-9.38,-2.21
Ank,0.47,-9.77,0.6
Hip,8.92,-7.22,4
Kne,-8.11,-10.29,-3.98
Ank,-0.53,-10.78,1.42
Hip,8.92,-7.22,4
Kne,-8.11,-10.29,-3.98
Ank,-0.53,-10.78,1.42
Hip,8.92,-7.22,4
Kne,-8.11,-10.29,-3.98
Ank,-0.53,-10.78,1.42
Hip,9.41,-4.02,4.32
Kne,-8.11,-10.29,-3.98
Ank,-0.53,-10.78,1.42
Hip,9.41,-4.02,4.32
Kne,-3.64,-6.56,-3.37
Ank,0.48,-9.95,0.8
Hip,9.41,-4.02,4.32
Kne,-3.64,-6.56,-3.37
Ank,0.48,-9.95,0.8
Hip,9.41,-4.02,4.32
Kne,-3.64,-6.56,-3.37
Ank,0.48,-9.95,0.8
Hip,10.85,-4.98,3.09
Kne,-3.64,-6.56,-3.37
Ank,0.48,-9.95,0.8
Hip,10.85,-4.98,3.09
Kne,-5.35,-9.55,-3.1
Ank,0.61,-9.97,0.77
Hip,10.85,-4.98,3.09
Kne,-5.35,-9.55,-3.1
Ank,0.61,-9.97,0.77
Hip,10.85,-4.98,3.09
Kne,-5.35,-9.55,-3.1
Ank,0.61,-9.97,0.77
Hip,10.64,-5.01,3.07
Kne,-5.35,-9.55,-3.1
Ank,0.61,-9.97,0.77
Hip,10.64,-5.01,3.07
Kne,-4.2,-9.22,-2.71
Ank,0.58,-9.92,0.78
Hip,10.64,-5.01,3.07
Kne,-4.2,-9.22,-2.71
Ank,0.58,-9.92,0.78
Hip,10.64,-5.01,3.07
Kne,-4.2,-9.22,-2.71
Ank,0.58,-9.92,0.78
Hip,9.21,-4.89,2.9
Kne,-4.2,-9.22,-2.71
Ank,0.58,-9.92,0.78
Hip,9.21,-4.89,2.9
Kne,-4.11,-8.94,-2.01
Ank,0.62,-9.97,0.79
Hip,9.21,-4.89,2.9
Kne,-4.11,-8.94,-2.01
Ank,0.62,-9.97,0.79
Hip,9.21,-4.89,2.9
Kne,-4.11,-8.94,-2.01
Ank,0.62,-9.97,0.79
Hip,8.58,-5.38,2.98
Kne,-4.11,-8.94,-2.01
Ank,0.62,-9.97,0.79
Hip,8.58,-5.38,2.98
Kne,-4.49,-9.4,-1.99
Ank,0.55,-9.83,0.63
Hip,8.58,-5.38,2.98
Kne,-4.49,-9.4,-1.99
Ank,0.55,-9.83,0.63
Hip,8.58,-5.38,2.98
Kne,-4.49,-9.4,-1.99
Ank,0.55,-9.83,0.63
Hip,7.93,-5.36,3.18
Kne,-4.49,-9.4,-1.99
Ank,0.55,-9.83,0.63
Hip,7.93,-5.36,3.18
Kne,-4.18,-9.05,-1.56
Ank,0.58,-9.8,0.6
Hip,7.93,-5.36,3.18
Kne,-4.18,-9.05,-1.56
Ank,0.58,-9.8,0.6
Hip,7.93,-5.36,3.18
Kne,-4.18,-9.05,-1.56
Ank,0.58,-9.8,0.6
Hip,7.84,-5.65,2.68
Kne,-4.18,-9.05,-1.56
Ank,0.58,-9.8,0.6
Hip,7.84,-5.65,2.68
Kne,-4.02,-9.03,-1.36
Ank,0.72,-9.74,0.4
Hip,7.84,-5.65,2.68
Kne,-4.02,-9.03,-1.36
Ank,0.72,-9.74,0.4
Hip,7.84,-5.65,2.68
Kne,-4.02,-9.03,-1.36
Ank,0.72,-9.74,0.4
Hip,7.41,-5.81,2.51
Kne,-4.02,-9.03,-1.36
Ank,0.72,-9.74,0.4
Hip,7.41,-5.81,2.51
Kne,-4.17,-9.58,-1.51
Ank,0.61,-9.81,0.58
Hip,7.41,-5.81,2.51
Kne,-4.17,-9.58,-1.51
Ank,0.61,-9.81,0.58
Hip,7.41,-5.81,2.51
Kne,-4.17,-9.58,-1.51
Ank,0.61,-9.81,0.58
Hip,7.33,-6.78,2.06
Kne,-4.17,-9.58,-1.51
Ank,0.61,-9.81,0.58
Hip,7.33,-6.78,2.06
Kne,-3.79,-9.93,-1.5
Ank,0.58,-9.85,0.6
Hip,7.33,-6.78,2.06
Kne,-3.79,-9.93,-1.5
Ank,0.58,-9.85,0.6
Hip,7.33,-6.78,2.06
Kne,-3.79,-9.93,-1.5
Ank,0.58,-9.85,0.6
Hip,6.36,-7.14,1.73
Kne,-3.79,-9.93,-1.5
Ank,0.58,-9.85,0.6
Hip,6.36,-7.14,1.73
Kne,-4.76,-9.53,-2.15
Ank,0.51,-9.96,0.8
Hip,6.36,-7.14,1.73
Kne,-4.76,-9.53,-2.15
Ank,0.51,-9.96,0.8
Hip,6.36,-7.14,1.73
Kne,-4.76,-9.53,-2.15
Ank,0.51,-9.96,0.8
Hip,5.52,-7.77,1.71
Kne,-4.76,-9.53,-2.15
Ank,0.51,-9.96,0.8
Hip,5.52,-7.77,1.71
Kne,-4.7,-8.8,-1.77
Ank,0.79,-9.92,0.64
Hip,5.52,-7.77,1.71
Kne,-4.7,-8.8,-1.77
Ank,0.79,-9.92,0.64
Hip,5.52,-7.77,1.71
Kne,-4.7,-8.8,-1.77
Ank,0.79,-9.92,0.64
Hip,5.37,-8.36,1.71
Kne,-4.7,-8.8,-1.77
Ank,0.79,-9.92,0.64
Hip,5.37,-8.36,1.71
Kne,-4.26,-9.86,-1.52
Ank,0.61,-9.96,0.69
Hip,5.37,-8.36,1.71
Kne,-4.26,-9.86,-1.52
Ank,0.61,-9.96,0.69
Hip,5.37,-8.36,1.71
Kne,-4.26,-9.86,-1.52
Ank,0.61,-9.96,0.69
Hip,5.07,-8.75,0.42
Kne,-4.26,-9.86,-1.52
Ank,0.61,-9.96,0.69
Hip,5.07,-8.75,0.42
Kne,-4.47,-9.29,-1.97
Ank,0.71,-10.08,0.83
Hip,5.07,-8.75,0.42
Kne,-4.47,-9.29,-1.97
Ank,0.71,-10.08,0.83
Hip,5.07,-8.75,0.42
Kne,-4.47,-9.29,-1.97
Ank,0.71,-10.08,0.83
Hip,3.47,-8.19,0.41
Kne,-4.47,-9.29,-1.97
Ank,0.71,-10.08,0.83
Hip,3.47,-8.19,0.41
Kne,-4.12,-9.22,-1.39
Ank,0.86,-9.79,0.49
Hip,3.47,-8.19,0.41
Kne,-4.12,-9.22,-1.39
Ank,0.86,-9.79,0.49
Hip,3.47,-8.19,0.41
Kne,-4.12,-9.22,-1.39
Ank,0.86,-9.79,0.49
Hip,3.61,-7.69,0.37
Kne,-4.12,-9.22,-1.39
Ank,0.86,-9.79,0.49
Hip,3.61,-7.69,0.37
Kne,-1.67,-9.34,-0.88
Ank,0.74,-9.75,0.54
Hip,3.61,-7.69,0.37
Kne,-1.67,-9.34,-0.88
Ank,0.74,-9.75,0.54
Hip,3.61,-7.69,0.37
Kne,-1.67,-9.34,-0.88
Ank,0.74,-9.75,0.54
Hip,2.46,-8.16,-0.67
Kne,-1.67,-9.34,-0.88
Ank,0.74,-9.75,0.54
Hip,2.46,-8.16,-0.67
Kne,-3.38,-9.43,-1.08
Ank,0.85,-10.02,0.68
Hip,2.46,-8.16,-0.67
Kne,-3.38,-9.43,-1.08
Ank,0.85,-10.02,0.68
Hip,2.46,-8.16,-0.67
Kne,-3.38,-9.43,-1.08
Ank,0.85,-10.02,0.68
Hip,3.56,-8.51,0.27
Kne,-3.38,-9.43,-1.08
Ank,0.85,-10.02,0.68
Hip,3.56,-8.51,0.27
Kne,-2.34,-9.68,-0.15
Ank,0.76,-9.79,0.39
Hip,3.56,-8.51,0.27
Kne,-2.34,-9.68,-0.15
Ank,0.76,-9.79,0.39
Hip,3.56,-8.51,0.27
Kne,-2.34,-9.68,-0.15
Ank,0.76,-9.79,0.39
Hip,3.25,-8.28,-1.92
Kne,-2.34,-9.68,-0.15
Ank,0.76,-9.79,0.39
Hip,3.25,-8.28,-1.92
Kne,-1.3,-9.3,-0.53
Ank,0.83,-9.85,0.47
Hip,3.25,-8.28,-1.92
Kne,-1.3,-9.3,-0.53
Ank,0.83,-9.85,0.47
Hip,3.25,-8.28,-1.92
Kne,-1.3,-9.3,-0.53
Ank,0.83,-9.85,0.47
Hip,1.42,-8.67,-0.54
Kne,-1.3,-9.3,-0.53
Ank,0.83,-9.85,0.47
Hip,1.42,-8.67,-0.54
Kne,-1.43,-9.62,0.36
Ank,0.76,-9.86,0.42
Hip,1.42,-8.67,-0.54
Kne,-1.43,-9.62,0.36
Ank,0.76,-9.86,0.42
Hip,1.42,-8.67,-0.54
Kne,-1.43,-9.62,0.36
Ank,0.76,-9.86,0.42
Hip,1.35,-8.55,-0.87
Kne,-1.43,-9.62,0.36
Ank,0.76,-9.86,0.42
Hip,1.35,-8.55,-0.87
Kne,-0.16,-9.52,1.34
Ank,0.72,-9.73,0.26
Hip,1.35,-8.55,-0.87
Kne,-0.16,-9.52,1.34
Ank,0.72,-9.73,0.26
Hip,1.35,-8.55,-0.87
Kne,-0.16,-9.52,1.34
Ank,0.72,-9.73,0.26
Hip,0.78,-9.31,0.45
Kne,-0.16,-9.52,1.34
Ank,0.72,-9.73,0.26
Hip,0.78,-9.31,0.45
Kne,-0.47,-9.61,1.27
Ank,0.86,-9.89,0.35
Hip,0.78,-9.31,0.45
Kne,-0.47,-9.61,1.27
Ank,0.86,-9.89,0.35
Hip,0.78,-9.31,0.45
Kne,-0.47,-9.61,1.27
Ank,0.86,-9.89,0.35
Hip,0.43,-9.94,0.71
Kne,-0.47,-9.61,1.27
Ank,0.86,-9.89,0.35
Hip,0.43,-9.94,0.71
Kne,-0.77,-9.89,1.76
Ank,0.66,-9.67,0.05
Hip,0.43,-9.94,0.71
Kne,-0.77,-9.89,1.76
Ank,0.66,-9.67,0.05
Hip,0.43,-9.94,0.71
Kne,-0.77,-9.89,1.76
Ank,0.66,-9.67,0.05
Hip,0.83,-9.89,-0.12
Kne,-0.77,-9.89,1.76
Ank,0.66,-9.67,0.05
Hip,0.83,-9.89,-0.12
Kne,0.06,-10.09,1.2
Ank,0.73,-9.94,0.38
Hip,0.83,-9.89,-0.12
Kne,0.06,-10.09,1.2
Ank,0.73,-9.94,0.38
Hip,0.83,-9.89,-0.12
Kne,0.06,-10.09,1.2
Ank,0.73,-9.94,0.38
Hip,1.13,-9.92,-0.21
Kne,0.06,-10.09,1.2
Ank,0.73,-9.94,0.38
Hip,1.13,-9.92,-0.21
Kne,0.56,-10.24,1.2
Ank,0.66,-9.88,0.34
Hip,1.13,-9.92,-0.21
Kne,0.56,-10.24,1.2
Ank,0.66,-9.88,0.34
Hip,1.13,-9.92,-0.21
Kne,0.56,-10.24,1.2
Ank,0.66,-9.88,0.34
Hip,0.23,-9.98,-1.59
Kne,0.56,-10.24,1.2
Ank,0.66,-9.88,0.34
Hip,0.23,-9.98,-1.59
Kne,0.96,-10.38,1.12
Ank,0.59,-9.88,0.38
Hip,0.23,-9.98,-1.59
Kne,0.96,-10.38,1.12
Ank,0.59,-9.88,0.38
Hip,0.23,-9.98,-1.59
Kne,0.96,-10.38,1.12
Ank,0.59,-9.88,0.38
Hip,-0.22,-10.35,-0.46
Kne,0.96,-10.38,1.12
Ank,0.59,-9.88,0.38
Hip,-0.22,-10.35,-0.46
Kne,0.22,-10.21,1.36
Ank,0.7,-9.84,0.28
Hip,-0.22,-10.35,-0.46
Kne,0.22,-10.21,1.36
Ank,0.7,-9.84,0.28
Hip,-0.22,-10.35,-0.46
Kne,0.22,-10.21,1.36
Ank,0.7,-9.84,0.28
Hip,-1.12,-10.38,-0.34
Kne,0.22,-10.21,1.36
Ank,0.7,-9.84,0.28
Hip,-1.12,-10.38,-0.34
Kne,0.03,-10.06,1.2
Ank,0.75,-9.97,0.41
Hip,-1.12,-10.38,-0.34
Kne,0.03,-10.06,1.2
Ank,0.75,-9.97,0.41
Hip,-1.12,-10.38,-0.34
Kne,0.03,-10.06,1.2
Ank,0.75,-9.97,0.41
Hip,-1.78,-10.32,-0.64
Kne,0.03,-10.06,1.2
Ank,0.75,-9.97,0.41
Hip,-1.78,-10.32,-0.64
Kne,-0.89,-10.02,1.16
Ank,0.74,-9.82,0.21
Hip,-1.78,-10.32,-0.64
Kne,-0.89,-10.02,1.16
Ank,0.74,-9.82,0.21
Hip,-1.78,-10.32,-0.64
Kne,-0.89,-10.02,1.16
Ank,0.74,-9.82,0.21
Hip,-1.49,-10.09,-0.85
Kne,-0.89,-10.02,1.16
Ank,0.74,-9.82,0.21
Hip,-1.49,-10.09,-0.85
Kne,-1.22,-10.04,0.98
Ank,0.76,-9.75,0.15
Hip,-1.49,-10.09,-0.85
Kne,-1.22,-10.04,0.98
Ank,0.76,-9.75,0.15
Hip,-1.49,-10.09,-0.85
Kne,-1.22,-10.04,0.98
Ank,0.76,-9.75,0.15
Hip,-1.25,-9.77,-0.87
Kne,-1.22,-10.04,0.98
Ank,0.76,-9.75,0.15
Hip,-1.25,-9.77,-0.87
Kne,-1.84,-9.81,0.81
Ank,0.77,-9.87,0.3
Hip,-1.25,-9.77,-0.87
Kne,-1.84,-9.81,0.81
Ank,0.77,-9.87,0.3
Hip,-1.25,-9.77,-0.87
Kne,-1.84,-9.81,0.81
Ank,0.77,-9.87,0.3
Hip,-0.64,-9.69,-0.9
Kne,-1.84,-9.81,0.81
Ank,0.77,-9.87,0.3
Hip,-0.64,-9.69,-0.9
Kne,-1.57,-9.85,0.92
Ank,0.75,-9.88,0.35
Hip,-0.64,-9.69,-0.9
Kne,-1.57,-9.85,0.92
Ank,0.75,-9.88,0.35
Hip,-0.64,-9.69,-0.9
Kne,-1.57,-9.85,0.92
Ank,0.75,-9.88,0.35
Hip,0.14,-9.98,-1.09
Kne,-1.57,-9.85,0.92
Ank,0.75,-9.88,0.35
Hip,0.14,-9.98,-1.09
Kne,-0.55,-10.12,1.12
Ank,0.72,-9.84,0.29
Hip,0.14,-9.98,-1.09
Kne,-0.55,-10.12,1.12
Ank,0.72,-9.84,0.29
Hip,0.14,-9.98,-1.09
Kne,-0.55,-10.12,1.12
Ank,0.72,-9.84,0.29
Hip,0.01,-10.15,-0.93
Kne,-0.55,-10.12,1.12
Ank,0.72,-9.84,0.29
Hip,0.01,-10.15,-0.93
Kne,-0.86,-10.05,1.15
Ank,0.74,-9.89,0.33
Hip,0.01,-10.15,-0.93
Kne,-0.86,-10.05,1.15
Ank,0.74,-9.89,0.33
Hip,0.01,-10.15,-0.93
Kne,-0.86,-10.05,1.15
Ank,0.74,-9.89,0.33
Hip,-0.29,-9.92,-0.67
Kne,-0.86,-10.05,1.15
Ank,0.74,-9.89,0.33
Hip,-0.29,-9.92,-0.67
Kne,-0.87,-10.05,0.8
Ank,0.72,-9.83,0.27
Hip,-0.29,-9.92,-0.67
Kne,-0.87,-10.05,0.8
Ank,0.72,-9.83,0.27
Hip,-0.29,-9.92,-0.67
Kne,-0.87,-10.05,0.8
Ank,0.72,-9.83,0.27
Hip,-0.66,-10.1,-1.14
Kne,-0.87,-10.05,0.8
Ank,0.72,-9.83,0.27
Hip,-0.66,-10.1,-1.14
Kne,-1.2,-10.09,0.95
Ank,0.75,-9.87,0.31
Hip,-0.66,-10.1,-1.14
Kne,-1.2,-10.09,0.95
Ank,0.75,-9.87,0.31
Hip,-0.66,-10.1,-1.14
Kne,-1.2,-10.09,0.95
Ank,0.75,-9.87,0.31
Hip,-0.63,-9.98,-0.82
Kne,-1.2,-10.09,0.95
Ank,0.75,-9.87,0.31
Hip,-0.63,-9.98,-0.82
Kne,-0.72,-10.04,0.95
Ank,0.76,-9.83,0.25
Hip,-0.63,-9.98,-0.82
Kne,-0.72,-10.04,0.95
Ank,0.76,-9.83,0.25
Hip,-0.63,-9.98,-0.82
Kne,-0.72,-10.04,0.95
Ank,0.76,-9.83,0.25
Hip,-0.6,-10.04,-0.97
Kne,-0.72,-10.04,0.95
Ank,0.76,-9.83,0.25
Hip,-0.6,-10.04,-0.97
Kne,-0.98,-10.05,0.98
Ank,0.75,-9.83,0.26
Hip,-0.6,-10.04,-0.97
Kne,-0.98,-10.05,0.98
Ank,0.75,-9.83,0.26
Hip,-0.6,-10.04,-0.97
Kne,-0.98,-10.05,0.98
Ank,0.75,-9.83,0.26
Hip,-0.47,-9.93,-0.89
Kne,-0.98,-10.05,0.98
Ank,0.75,-9.83,0.26
Hip,-0.47,-9.93,-0.89
Kne,-1.21,-10.02,1.15
Ank,0.75,-9.86,0.29
Hip,-0.47,-9.93,-0.89
Kne,-1.21,-10.02,1.15
Ank,0.75,-9.86,0.29
Hip,-0.47,-9.93,-0.89
Kne,-1.21,-10.02,1.15
Ank,0.75,-9.86,0.29
Hip,-0.49,-10.03,-0.9
Kne,-1.21,-10.02,1.15
Ank,0.75,-9.86,0.29
Hip,-0.49,-10.03,-0.9
Kne,-0.94,-9.99,0.96
Ank,0.74,-9.84,0.29
Hip,-0.49,-10.03,-0.9
Kne,-0.94,-9.99,0.96
Ank,0.74,-9.84,0.29
Hip,-0.49,-10.03,-0.9
Kne,-0.94,-9.99,0.96
Ank,0.74,-9.84,0.29
Hip,-0.36,-9.94,-1.02
Kne,-0.94,-9.99,0.96
Ank,0.74,-9.84,0.29
Hip,-0.36,-9.94,-1.02
Kne,-1.38,-9.93,0.9
Ank,0.75,-9.85,0.28
Hip,-0.36,-9.94,-1.02
Kne,-1.38,-9.93,0.9
Ank,0.75,-9.85,0.28
Hip,-0.36,-9.94,-1.02
Kne,-1.38,-9.93,0.9
Ank,0.75,-9.85,0.28
Hip,-0.41,-9.88,-0.88
Kne,-1.38,-9.93,0.9
Ank,0.75,-9.85,0.28
Hip,-0.41,-9.88,-0.88
Kne,-1.24,-9.95,0.88
Ank,0.76,-9.88,0.33
Hip,-0.41,-9.88,-0.88
Kne,-1.24,-9.95,0.88
Ank,0.76,-9.88,0.33
Hip,-0.41,-9.88,-0.88
Kne,-1.24,-9.95,0.88
Ank,0.76,-9.88,0.33
Hip,-0.64,-9.98,-1.06
Kne,-1.24,-9.95,0.88
Ank,0.76,-9.88,0.33
Hip,-0.64,-9.98,-1.06
Kne,-1.23,-10.05,0.96
Ank,0.74,-9.83,0.3
Hip,-0.64,-9.98,-1.06
Kne,-1.23,-10.05,0.96
Ank,0.74,-9.83,0.3
Hip,-0.64,-9.98,-1.06
Kne,-1.23,-10.05,0.96
Ank,0.74,-9.83,0.3
Hip,-0.48,-10.07,-1.03
Kne,-1.23,-10.05,0.96
Ank,0.74,-9.83,0.3
Hip,-0.48,-10.07,-1.03
Kne,-0.96,-10.07,0.95
Ank,0.77,-9.9,0.34
Hip,-0.48,-10.07,-1.03
Kne,-0.96,-10.07,0.95
Ank,0.77,-9.9,0.34
Hip,-0.48,-10.07,-1.03
Kne,-0.96,-10.07,0.95
Ank,0.77,-9.9,0.34
Hip,-0.35,-9.92,-0.78
Kne,-0.96,-10.07,0.95
Ank,0.77,-9.9,0.34
Hip,-0.35,-9.92,-0.78
Kne,-0.8,-9.94,0.99
Ank,0.72,-9.85,0.29
Hip,-0.35,-9.92,-0.78
Kne,-0.8,-9.94,0.99
Ank,0.72,-9.85,0.29
Hip,-0.35,-9.92,-0.78
Kne,-0.8,-9.94,0.99
Ank,0.72,-9.85,0.29
Hip,-0.42,-10.11,-0.84
Kne,-0.8,-9.94,0.99
Ank,0.72,-9.85,0.29
Hip,-0.42,-10.11,-0.84
Kne,-1.34,-10.05,1.05
Ank,0.73,-9.82,0.26
Hip,-0.42,-10.11,-0.84
Kne,-1.34,-10.05,1.05
Ank,0.73,-9.82,0.26
Hip,-0.42,-10.11,-0.84
Kne,-1.34,-10.05,1.05
Ank,0.73,-9.82,0.26
Hip,-0.61,-10.08,-0.91
Kne,-1.34,-10.05,1.05
Ank,0.73,-9.82,0.26
Hip,-0.61,-10.08,-0.91
Kne,-1.04,-10.09,1.03
Ank,0.75,-9.86,0.3
Hip,-0.61,-10.08,-0.91
Kne,-1.04,-10.09,1.03
Ank,0.75,-9.86,0.3
Hip,-0.61,-10.08,-0.91
Kne,-1.04,-10.09,1.03
Ank,0.75,-9.86,0.3
Hip,-0.66,-9.97,-1.01
Kne,-1.04,-10.09,1.03
Ank,0.75,-9.86,0.3
Hip,-0.66,-9.97,-1.01
Kne,-1.11,-10.04,0.99
Ank,0.76,-9.86,0.3
Hip,-0.66,-9.97,-1.01
Kne,-1.11,-10.04,0.99
Ank,0.76,-9.86,0.3
Hip,-0.66,-9.97,-1.01
Kne,-1.11,-10.04,0.99
Ank,0.76,-9.86,0.3
Hip,-0.51,-9.97,-0.87
Kne,-1.11,-10.04,0.99
Ank,0.76,-9.86,0.3
Hip,-0.51,-9.97,-0.87
Kne,-1.33,-9.95,0.92
Ank,0.75,-9.86,0.31
Hip,-0.51,-9.97,-0.87
Kne,-1.33,-9.95,0.92
Ank,0.75,-9.86,0.31
Hip,-0.51,-9.97,-0.87
Kne,-1.33,-9.95,0.92
Ank,0.75,-9.86,0.31
Hip,-0.47,-9.94,-1
Kne,-1.33,-9.95,0.92
Ank,0.75,-9.86,0.31
Hip,-0.47,-9.94,-1
Kne,-1.24,-10,0.95
Ank,0.75,-9.85,0.3
Hip,-0.47,-9.94,-1
Kne,-1.24,-10,0.95
Ank,0.75,-9.85,0.3
Hip,-0.47,-9.94,-1
Kne,-1.24,-10,0.95
Ank,0.75,-9.85,0.3
Hip,-0.46,-10.03,-0.91
Kne,-1.24,-10,0.95
Ank,0.75,-9.85,0.3
Hip,-0.46,-10.03,-0.91
Kne,-1.26,-10.06,1.01
Ank,0.75,-9.86,0.31
Hip,-0.46,-10.03,-0.91
Kne,-1.26,-10.06,1.01
Ank,0.75,-9.86,0.31
Hip,-0.46,-10.03,-0.91
Kne,-1.26,-10.06,1.01
Ank,0.75,-9.86,0.31
Hip,-0.44,-10.08,-0.91
Kne,-1.26,-10.06,1.01
Ank,0.75,-9.86,0.31
Hip,-0.44,-10.08,-0.91
Kne,-1.04,-10.04,1.03
Ank,0.75,-9.84,0.29
Hip,-0.44,-10.08,-0.91
Kne,-1.04,-10.04,1.03
Ank,0.75,-9.84,0.29
Hip,-0.44,-10.08,-0.91
Kne,-1.04,-10.04,1.03
Ank,0.75,-9.84,0.29
Hip,-0.35,-10.05,-0.95
Kne,-1.04,-10.04,1.03
Ank,0.75,-9.84,0.29
Hip,-0.35,-10.05,-0.95
Kne,-0.97,-10.02,1
Ank,0.74,-9.87,0.29
Hip,-0.35,-10.05,-0.95
Kne,-0.97,-10.02,1
Ank,0.74,-9.87,0.29
Hip,-0.35,-10.05,-0.95
Kne,-0.97,-10.02,1
Ank,0.74,-9.87,0.29
Hip,-0.39,-10.04,-0.82
Kne,-0.97,-10.02,1
Ank,0.74,-9.87,0.29
Hip,-0.39,-10.04,-0.82
Kne,-1.06,-10.1,0.97
Ank,0.76,-9.85,0.28
Hip,-0.39,-10.04,-0.82
Kne,-1.06,-10.1,0.97
Ank,0.76,-9.85,0.28
Hip,-0.39,-10.04,-0.82
Kne,-1.06,-10.1,0.97
Ank,0.76,-9.85,0.28
Hip,-0.33,-9.99,-1.02
Kne,-1.06,-10.1,0.97
Ank,0.76,-9.85,0.28
Hip,-0.33,-9.99,-1.02
Kne,-0.67,-10.04,0.89
Ank,0.76,-9.86,0.31
Hip,-0.33,-9.99,-1.02
Kne,-0.67,-10.04,0.89
Ank,0.76,-9.86,0.31
Hip,-0.33,-9.99,-1.02
Kne,-0.67,-10.04,0.89
Ank,0.76,-9.86,0.31
Hip,-0.44,-10.09,-0.9
Kne,-0.67,-10.04,0.89
Ank,0.76,-9.86,0.31
Hip,-0.44,-10.09,-0.9
Kne,-0.86,-10.07,1.05
Ank,0.75,-9.85,0.29
Hip,-0.44,-10.09,-0.9
Kne,-0.86,-10.07,1.05
Ank,0.75,-9.85,0.29
Hip,-0.44,-10.09,-0.9
Kne,-0.86,-10.07,1.05
Ank,0.75,-9.85,0.29
Hip,-0.45,-10.21,-0.76
Kne,-0.86,-10.07,1.05
Ank,0.75,-9.85,0.29
Hip,-0.45,-10.21,-0.76
Kne,-0.53,-10.12,0.97
Ank,0.75,-9.89,0.33
